ques_content,ans_content
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,生殖器疱疹这是一种常见的性传播疾病，它散布广，多发生于青年时期期后性关系没秩序的人海中，或有不洁伉俪生存史的人海，性接触传染率达百分之三十至百分之五十。这种生殖器疱疹是由疱疹Ⅱ型病毒感染引动的，病理表达为男性和女性性器部位急性炎症性皮肤疾病，它独特的地方是反复发作，再次发作率可达百分之六十，发作部位往往固定建议您这边可以去公立医院做一个全方面检查以及治疗患者一旦发现自身患有生殖器疱疹，就应当积极就医，越早发现越早治疗，才能把生殖器疱疹带来的危害降低最低。
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,你好，很多传统的治疗方式只是将表面去除了，根本没能把病毒的清除，生殖器疱疹不但不易治好，而且存在着因反复发作而致癌的可能性。需要做清除皮肤真皮层和皮肤黏膜中的湿疣病毒，才能够治得好不复发。一般来说，生殖器疱疹复发最常出现于治疗后3个月内，随着时间的延长，病人传染性降低，复发的可能性亦降低。患者经治疗后6个月不复发，就算临床治得好了。建议你及时到正规的医院进行就诊和检查，只有将体内病毒完全清除干净，才能有效治好生殖器疱疹。在治疗期间要注意休息，特别是要注意精神放松，避免过度紧张、疲劳;避
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,一般情况下，由于患者的细胞内水肿，表皮细胞体积随着时间流逝，而不断的增大，慢慢的形成气球状，多见于病毒感染性皮肤病，所以最后导致生殖疱疹疾病的发生。建议你去正规医院，有一种科学疗法可以治愈不复发。如果人的细胞发生气球变性及网状变性，也是引起生殖疱疹发生的主要因素之一。一般情况下，由于患者的细胞内水肿，表皮细胞体积随着时间流逝，而不断的增大，慢慢的形成气球状，多见于病毒感染性皮肤病，所以最后导致生殖疱疹疾病的发生。
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,生殖器疱疹会给患者的皮肤造成一些损伤。男性的阴茎、龟头、包皮等部位的皮肤会受到生殖器疱疹的损伤;女性的阴唇、宫颈、尿道口等部位的皮肤会受到生殖器疱疹的损伤。建议你去正规医院，有一种科学疗法可以治愈不复发。关于生殖器疱疹常见症状的介绍就到此为止，相信大家已经了解清楚了。如果一旦发现自己有上述的症状时，就要去医院确诊一下，争取尽早进行治疗，减少自身的痛苦，避免更大的精神折磨。
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,在尖锐湿疣发展过程中，根据尖锐湿疣损害数目多少、发生部位的不同可产生相应的症状。一般尖锐湿疣症状发病部位多湿润，局部分泌物会增多，细菌等感染机会也会增加。若发生细菌感染则可出现局部红肿、疼痛，也可发生糜烂、溃疡、坏死、渗液或明显脓性液等。损害发生在女性阴道或宫颈部可出现白带增多，并颜色改变，同时伴有恶臭味。建议您这边可以去公立医院做一个全方面检查以及治疗。
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,女性尖锐湿疣的临床症状表现多种多样。在生殖器温度较低而且干燥部位的损害常常表现为小而扁平状，而在温热、湿润部位者常呈丝状或乳突瘤状。初起为细小淡红色丘疹，后逐渐增大加多相互融合，表面凹凸不平，湿润柔软，呈乳头瘤样，鸡冠样，草样，蕈样或菜花样突起，建议您这边可以去公立医院做一个全方面检查以及治疗。
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,西药治疗湿疣主要是干扰素、罗扰素、白介素等抗病毒产品，这些药品跟不上病毒变异的步伐，病毒对这些药物已经产生耐药性，疗效有限，且对患者肝肾功能损伤较大。治疗后湿疣很容易复发。建议你去公立医院做个全方面的检查和治疗。
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,你好，生殖器疱疹是一种复发率高，难治愈的性传播疾病之一，它是由单纯疱疹病毒引起的性传播疾病，这种病毒相当顽固，要治愈，必须把以内的毒素彻底杀死即可不再复发。生殖器疱疹是一种复发率高、传染性强、临床难治好的性传播疾病。生殖器疱疹虽然说是一种顽固的性病，但并非不治之症，建议到专业正规的医院进行治疗。只要及早发现、科学治疗，便可完全治好。
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,原发性感染的症状往往比较严重，水疱出现前接种部位常先有灼热、瘙痒或感觉异常，女性白带增多，随之局部出现淡红色斑或丘疹，在此基础上迅速出现芝麻至绿豆大小的水疱，疱液开始较清，逐渐可变成混浊甚至程脓性。要想彻底摆脱生殖器疱疹的困扰，一定要选择科学有效的新疗法，另辟蹊径，希望您能尽早摆脱生殖器疱疹的困扰!祝您早日康复!
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,生殖器疱疹原发损害是1个或多个小而瘙痒的红丘疹，迅速变成小水疱，3-5天后可形成脓疱，破溃后形成糜烂、溃疡、结痂，伴有疼痛。皮损单发或融合，男性好发于龟头、冠状沟、阴茎体或尿道口，女性多在阴唇、肛周或阴道发疹，约90%同时侵犯子宫颈，也可累及直肠粘膜。建议您这边可以去公立医院做一个全方面检查以及治疗。患者应避免局部的搔抓，不可用刺激性太强的方法，患病后需注意预防感冒、着凉、劳累，以减少复发。注意卫生。对损害局部的护理，应保持清洁和干燥，防止继发感染。龟头包皮部疱疹活动时可用丁字带固定
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,生殖器疱疹开始局部先有灼痒及轻度紧张感，偶有伴发神经痛。随即出现红斑，在红斑基础上发生簇集性小丘疹，迅速变为粟粒至绿豆大小的水疱，内容澄清，水疱破裂后出现糜烂面，数日后干燥结痂。自觉灼痒，偶有倦怠，不适和轻微发热等全身症状，愈合可遗留暂时性色素沉着。对于生殖器疱疹的患者，必要的忌口是防止复发的必要条件。如常吃辛辣发物，抽烟饮酒都对康复不利，特别是饮酒可促使本病复发，加重本病的症状，所以，患病后一定不要饮酒。多吃富含维生素、蛋白质的食物有助于疾病的康复，如新鲜的蔬菜、水果及牛奶、鸡蛋等。
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,患者要多注意卫生，并且性生活也要注意，不要与并不是配偶的人发生关系。其次恢复期间要保持心情开朗、卫生清洁、不要吃辛辣刺激性食物，这样会让身体更快的。建议去医院检查，然后针对性的。后祝你早日健康
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,患者生殖器部位有烧灼感，出现红斑，随后在红斑基础上出现成簇分布的小水疱，几天后可以发展为脓疱，逐渐破溃，糜烂溃疡，患者自觉剧烈疼痛。男性发病多位于龟头、冠状沟等处，有时可并发尿道炎。多数患者有并发症状如双侧腹股沟淋巴结肿大。在患病期间，少食辛辣油腻食品，因为生殖器疱疹活动期的皮损表现属于中医学中的热证，而辛辣之品有助热发散的作用，可以加重局部症状；在病毒静止期，可以多进食一些富含蛋白质和维生素的食品，并且锻炼身体，以增强体质，增强免疫力，减少复发。
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,指导意见：您好，治疗生殖器疱疹一定要及时，要相信科学，只有这样才能尽早摆脱生殖器疱疹的困扰！千万不要相信邪门歪道，否则后果不堪设想。祝您早日康复！
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,"指导意见：你好.这个抗病毒,增强免疫力的.生活上应该减少刺激性食物,忌油腻，忌腥荤,平时注意避免劳累，多食蔬菜水果，积极补充维生素C"
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,你好，对于生殖器疱疹的治疗，一般不主张使用你说的方法，疱疹的复发性很强，尤其用药并不能彻底清除病毒，所以复发也就成了必然，一次次承受痛苦对患者会是不小的打击。并且长期用药还会对自身身体机制产生很大的影响。传统的治疗方法和药物不能完全的治愈生殖器疱疹，而且早期治疗对于患者来说也是有利的，一定要选择正确的科学方法治疗。目前有一种成熟的疗法，能够短短一周彻底清除病毒，一次治愈让其不再复发，而且最大程度降低治疗费用，祝你健康。
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,你好，生殖器疱疹是性传播疾病的一种，主要由HSV病毒感染引起的，而干扰素仅仅是针对疱疹表面的症状进行治疗，并未对HSV病毒进行杀灭，因而无法保障疱疹的治疗效果。对于生殖器疱疹，治疗是至关重要的，所以患者要前往正规医院就诊。如今治疗生殖器疱疹，一是去疹体，二是防复发，传统的医疗方法，只是治标不治本，只能是去除疹体，所以您在治疗方法的选择方面要慎重。目前，有一种成熟的方式能靶向清除病毒，祝您康复。
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,指导意见：建议及早到正规医院进行科学有效的治疗。另外，治疗期间和治愈后的6-10个月内禁止性交，以免交叉传染，忌生冷辛辣刺激性的食物如酒、生的葱姜蒜、海鲜、牛羊肉等。
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,指导意见：用药一周内几乎所有患者都会出现流感样表现，如发烧、畏寒、身痛、头痛、出汗、恶心、呕吐等。症状较轻时可不予治疗，只须适当多喝开水、卧床休息，一般10日左右症状便可消失。症状重者则须服用些解热镇痛药，如饶素治阿司匹林、消炎痛等。
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,"指导意见：你好,这个不好确定。对于同样的疾病,同样的药效也是没法确定的.因为每个人的体质还有对药物的吸收程度是不同的."
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,你好，生殖器和肛周为尖锐湿疣好发部位，男性多见于包皮、系带、冠状沟、龟头、尿道口、阴茎体、肛周、直肠内和阴囊，女性多见于大小阴唇、后联合、前庭、阴蒂、宫颈和肛周。偶可见于阴部及肛周以外的部位，如腋窝、脐窝、口腔、乳房和趾间等。女性阴道炎和男性包皮过长是尖锐湿疣发生的促进因素。损害初起为细小淡红色丘疹，以后逐渐增大增多，单个或群集分布，湿润柔软，表面凹凸不平，呈乳头样、鸡冠状或菜花样突起。红色或污灰色。根部常有蒂，且易发生糜烂渗液，触之易出血。皮损裂缝间常有脓性分泌物郁积，致有恶臭，且可因搔抓而引
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,指导意见：你好，如果生殖器疱疹，最好结合医生用阿昔洛韦治疗，如果有反复复发建议用中药调理自身免疫力，可以控制疱疹的复发。像经常复发，可以采用干扰素进行处理。可以用干扰素治疗。
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,您好，您好，初发生殖器疱疹分为原发性生殖器疱疹和非原发的初发生殖器疱疹。1.初发生殖器疱疹症状（1）潜伏期3～14天。（2）外生殖器或肛门周围有群簇或散在的小水疱，2～4天后破溃形成糜烂或溃疡，自觉疼痛。（3）腹股沟淋巴结常肿大，有压痛。（4）患者可出现发热、头痛、乏力等全身症状。（5）病程2～3周。建议您及时的到正规的医院去检查，针对治疗，以免耽误了治疗的最佳时机。造成不必要的伤害，平时应该多注意个人卫生，祝您早日康复！
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,指导意见：生殖器疱疹是单纯疱疹病毒引起的一种常见的性传播疾病，所以治疗期间一定要断绝房事，最好性伴侣也要做个病毒检查，避免传染。治疗生殖器疱疹主要是抗病毒治疗。
打干扰素治疗生殖器疱疹有用吗？患上了生殖器疱疹这种病，一直都在寻找彻底治疗的方法，听别人说打干扰素治疗生殖器疱疹的效果不错，是真的吗？曾经治疗情况和效果：打针,损害初起为细小淡红色丘疹，以后逐渐增大增多，单个或群集分布，湿润柔软，表面凹凸不平，呈乳头样、鸡冠状或菜花样突起。红色或污灰色。根部常有蒂，且易发生糜烂渗液，触之易出血。皮损裂缝间常有脓性分泌物郁积，致有恶臭，且可因搔抓而引起继发感染。本病常无自觉症状，部分病人可出现异物感、痛、痒感或性交痛。直肠内尖锐湿疣可发生疼痛、便血、里急后重感。护理尖锐湿疣要从日常生活做起，多了解一些相关生理护理的常识，合理规划日常行为，还要抵制不洁性交，预防病情反复复发的可能，与此同时在治疗的尖锐湿疣过程中，
怀疑自己的艾滋病，6月1号高危性行为，6周后4肢痛，记忆减退，2周后后好了，在出现乏力，肌肉痛，腹泻3周，口腔壁长血泡，口臭，小鸡头底下长肉芽，口腔上颚舌根甜感觉有小尖点，喉咙痛，下巴淋巴结痛，胳膊腋窝微痛，最后的牙长疙瘩，7月28检查阴.8月11检查阴，是艾滋病吗。,"不洁性交是传播艾滋病一种高危行为，一般症状应在1周后出现，如发热、乏力、腹泻、咽炎等症状，持续1周左右！但出现这些症状最常见的原因是感冒而不是艾滋病！关于检测可以到疾控中心，现在疾控中心都是免费、保密的，可以用匿名！但检测最早应在2周后才有意义，最好在4周以后，可以初步排除，但最终排除还是要等3个月,度过窗口期。为了身体健康请放弃高危行为，祝你健康快乐！"
我患生殖器疱疹已经好几年了，初发时候治疗了很长一段时间，老是反复。停药后复发我就用阿昔洛韦药膏，也是医生开过的药膏。到现在这个病还是没好。请医生给我帮助。曾经治疗情况和效果：治疗效果一般，总是反复。,生殖器疱疹是由单纯疱疹病毒侵犯生殖器部位皮肤和黏膜引起的炎症性、复发性的性传播疾病。生殖器疱疹是生殖疾病中最常见的一种，也是我我们常说的生殖器疱疹的发生和复发会对患者带来很大的危害。生殖器疱疹病毒还与生殖器恶性肿瘤关系密切，引起生殖器疱疹的Ⅱ型疱疹病毒可能是宫颈癌的潜在致癌因子。建议你去正规医院，有一种科学疗法可以治愈不复发。忌食辛辣温热食物：酒、烟、生姜、辣椒、羊肉、牛肉及煎炸食物等辛辣温热之品，食后易助火生热。中医认为，本病为湿热火毒蕴结肌肤所生，故该病患者应带状疱疹患者的饮食忌食
我患生殖器疱疹已经好几年了，初发时候治疗了很长一段时间，老是反复。停药后复发我就用阿昔洛韦药膏，也是医生开过的药膏。到现在这个病还是没好。请医生给我帮助。曾经治疗情况和效果：治疗效果一般，总是反复。,患部先有烧灼感，由于人体对它还没有任何免疫力，初次发生疱疹会比较较大，溃疡处疼痛明显。建议您这边可以去公立医院做一个全方面检查以及治疗。挑取泡液或从疱底溃疡面刮取少量皮损进行涂片，通过Wright-Giemsa染色或Papanicolaou染色，寻找大的多核巨细胞和多核巨细胞核内嗜酸包涵体。但此方法不能区别HSV感染或水痘-带状疱疹病毒感染等相关疱疹病毒类疾病，只有在急性期水疱出现时才可能得出阳性结果。一般作为初筛试验。
我患生殖器疱疹已经好几年了，初发时候治疗了很长一段时间，老是反复。停药后复发我就用阿昔洛韦药膏，也是医生开过的药膏。到现在这个病还是没好。请医生给我帮助。曾经治疗情况和效果：治疗效果一般，总是反复。,而且男性患上生殖器疱疹，同性恋者居多。男性朋友只有明确了生殖器疱疹的发病原因，才能在平时生活中做好预防保养措施，在这里专家建议男性朋友要保持健康的性生活，避免长期大量的吸烟酗酒，避免长期熬夜，不要使用公共用品。对于远离生殖器疱疹有着很大的作用。建议你去正规医院，有一种科学疗法可以治愈不复发。在患上生殖器疱疹后，要按照自己的病症及病情，及时进行抗病毒药物治疗，并且可参照中国疾病预防控制中心性病控制中心颁布的《性传播疾病临床诊疗指南》，并作适当调整。
我患生殖器疱疹已经好几年了，初发时候治疗了很长一段时间，老是反复。停药后复发我就用阿昔洛韦药膏，也是医生开过的药膏。到现在这个病还是没好。请医生给我帮助。曾经治疗情况和效果：治疗效果一般，总是反复。,在疱疹早期发病的时候，患处会有一些成群的小丘疹，还会时不时地伴有瘙痒或者是灼热的感觉。情况严重的话就会出现溃烂，尽管这些症状在2-3周内会逐渐消退，可是还有复发的可能。建议你去公立医院做个全方面的检查和治疗。如果一旦发现自己有上述的症状时，就要去医院确诊一下，争取尽早进行治疗，减少自身的痛苦，避免更大的精神折磨。
我患生殖器疱疹已经好几年了，初发时候治疗了很长一段时间，老是反复。停药后复发我就用阿昔洛韦药膏，也是医生开过的药膏。到现在这个病还是没好。请医生给我帮助。曾经治疗情况和效果：治疗效果一般，总是反复。,男性朋友们在患上生殖器疱疹是有着一定的伤害的，在疾病并发的早期会出现的是细小淡红色小疙瘩，大小不一，单个或群集分布，湿润柔软，呈乳头样、鸡冠状或菜花样突起，红色或污灰色，根部常有蒂，且易发生糜烂渗液，触之易出血。皮损裂缝间常有脓性分泌物郁积其中，致有恶臭，且每因搔抓而引起继发感染。由于不断受到局部潮湿与慢性刺激的作用，往往迅速增长。本病常无自觉症状，部分病人可出现局部疼痛或瘙痒。偶尔可转化为鳞状细胞癌。建议您这边可以去公立医院做一个全方面检查以及治疗。
我患生殖器疱疹已经好几年了，初发时候治疗了很长一段时间，老是反复。停药后复发我就用阿昔洛韦药膏，也是医生开过的药膏。到现在这个病还是没好。请医生给我帮助。曾经治疗情况和效果：治疗效果一般，总是反复。,复发性生殖器疱疹的症状。多见于生殖器HSV-2感染者，常发生于原发性感染后l-4个月，常有一定的诱因。多数患者复发前有前驱症状，表现为生殖器局部瘙痒、烧灼感、刺痛、隐痛、麻木感和会阴坠胀感等，前驱症状在发疹前数小时至5天出现。建议你去公立医院做个全方面的检查和治疗。
我患生殖器疱疹已经好几年了，初发时候治疗了很长一段时间，老是反复。停药后复发我就用阿昔洛韦药膏，也是医生开过的药膏。到现在这个病还是没好。请医生给我帮助。曾经治疗情况和效果：治疗效果一般，总是反复。,现在市面上诊疗生殖器疱疹的方法有很多，这些疗法的效果参差不齐，各有利弊。如果选择的疗法不对，只是去除了表面的症状，由于深层病毒还在，因此，过段时间生殖器疱疹还会“死灰复燃”。而且如果诊疗不当，还会对身体造成伤害，引起并发症。所以，生殖器疱疹患者务必要做到及早发现及早诊疗，并对诊疗医院和疗法进行慎重选择。建议患者到正规性病专科医院，采用科学对症疗法全面清除疱疹病毒，有效诊疗生殖器疱疹不复发。
我患生殖器疱疹已经好几年了，初发时候治疗了很长一段时间，老是反复。停药后复发我就用阿昔洛韦药膏，也是医生开过的药膏。到现在这个病还是没好。请医生给我帮助。曾经治疗情况和效果：治疗效果一般，总是反复。,患者感染生殖器疱疹后，平均约3~5日，外阴部开始会有灼热感，随后就会出现丘疹，容易聚集形成水疱，经过一段时间会变成脓疱，脓疱破溃后会形成糜烂，自觉疼痛。患者应注意保护创面，保持清洁、干燥，防止继发细菌感染，潜伏的病毒在受到一些外在因素影响而复活，复发的诱因很多，如频繁的性生活、劳累、感冒、酗酒、月经等等。因此，应该尽可能避免以上可以避免的因素。日常护理需要注意不吃辛辣食物，不吃煎炸食物，多吃新鲜水果，多运动，避免不洁性生活，注意生殖器干燥清洁，饮食规律，劳逸结合，作息规律。
我患生殖器疱疹已经好几年了，初发时候治疗了很长一段时间，老是反复。停药后复发我就用阿昔洛韦药膏，也是医生开过的药膏。到现在这个病还是没好。请医生给我帮助。曾经治疗情况和效果：治疗效果一般，总是反复。,尖锐湿疣在早期，会出现锥状小肉粒小丘疹，一般发生在外生殖器、肛周，多数是粉红色、菜花状，其表面很脆，用手很容易弄掉，同时也是很容易出血及感染。皮肤表面出现米粒大小的疣体，会随时间增长，可达到直径10多公分，而且生长迅速，有的会像菜花大小。尖锐湿疣的治疗效果与生活保健有很大的关系，所以要做好日常生活的护理保健工作。避免在治疗中同房、注意清洁物品的消毒，注意好饮食、休息、心情。膳食结构方面要以清淡食物替代辛辣的食物以及生冷、过于油腻的食物，保证好良好的睡眠，避免熬夜、晚睡等情况发生，其目的
我患生殖器疱疹已经好几年了，初发时候治疗了很长一段时间，老是反复。停药后复发我就用阿昔洛韦药膏，也是医生开过的药膏。到现在这个病还是没好。请医生给我帮助。曾经治疗情况和效果：治疗效果一般，总是反复。,你好，导致尖锐湿疣的主要的原因是夫妻间性生活不卫生，自身免疫力低下也是诱发尖锐湿疣的主要原因之一，所以不仅要用对，还要提高自身免疫力，通过饮食调整、身体锻炼等。建议及时到医院做检查，同时少吃生冷辛辣等刺激性的食物。
我患生殖器疱疹已经好几年了，初发时候治疗了很长一段时间，老是反复。停药后复发我就用阿昔洛韦药膏，也是医生开过的药膏。到现在这个病还是没好。请医生给我帮助。曾经治疗情况和效果：治疗效果一般，总是反复。,尖锐湿疣是由于感染hpv病毒导致的性传播疾病，大多发生于18～50岁的中青年人。大约经过半个月至8个月，平均为3个月的潜伏期后发病。传播途径包括性接触，间接接触，母婴传染。主要通过性接触传播。你要及时到正规的医院进行就诊检查，只有将体内病毒完全清除干净，才能有效治好。好后是不会有什么后果的此病比较容易.好后是不会影响性生活的不要太紧张不要有心理压力建议去正规专科医院接受在专业医生指导下对症祝你早日健康。
我患生殖器疱疹已经好几年了，初发时候治疗了很长一段时间，老是反复。停药后复发我就用阿昔洛韦药膏，也是医生开过的药膏。到现在这个病还是没好。请医生给我帮助。曾经治疗情况和效果：治疗效果一般，总是反复。,你好，性病是一种易传染的性病，性病一般发生于私密部位，患处有赘生物，有恶臭味，而且，有暗红色的丘疹，乳头样突起。生活中如果怀疑自己患了，首先要确诊，及时去专业正规的医院接受检查和，的危害很大，一旦患病要及时，以免延误病情，错过时机。同时，在日常生活中注意加强营养，多食富含蛋白质和维生素类食物，增强免疫力，忌吃海鲜、辛辣等刺激性食物。
我患生殖器疱疹已经好几年了，初发时候治疗了很长一段时间，老是反复。停药后复发我就用阿昔洛韦药膏，也是医生开过的药膏。到现在这个病还是没好。请医生给我帮助。曾经治疗情况和效果：治疗效果一般，总是反复。,这类型疾病属于病毒感染，一般情况与身体素质也有一定关系复发原因主要是免疫功能下降、疲劳、精神紧张等原因，建议加强体育锻炼，可口服提高免疫力的药物，此病反复是正常现象，随着身体抵抗力增加，会减少复发情况
我患生殖器疱疹已经好几年了，初发时候治疗了很长一段时间，老是反复。停药后复发我就用阿昔洛韦药膏，也是医生开过的药膏。到现在这个病还是没好。请医生给我帮助。曾经治疗情况和效果：治疗效果一般，总是反复。,那要是反复的发作，您要看看是不是梅毒了或是其他的建议做个全面的检查，不要乱用药膏，这样对毒邪好，对身体不好
艾滋病急性期症状无套性交高危，艾滋病急性期会在第四周出现吗？,您好，很高兴为您解答，根据您的描述，您有些过度紧张了，有一点恐艾的倾向，您说的这种情况一般不会感染艾滋的，所以不要给自己过大的心理压力建议如果是感染艾滋的话，一般在1~3个月左右时间就会有症状了，您没有任何症状，所以基本可以排除感染艾滋的，不要自己吓自己，您的情况一般都不会感染艾滋的，希望我的回答对您有所帮助，祝您健康
我是否感染爱滋病中秋那晚和朋友去酒吧喝酒叫陪酒公主没有发生不正当关系但其间她有吻过我，有过肢休接触，第二天身体低热头晕左手皮肤出现三四个皮疹还有点拉稀我是否感染艾滋病,"指导意见：您好,目前你说的情况,应该是不会感染的.注意多休息,避免熬夜,多补充维生素,避免一下辛辣食物,做到心情舒畅."
你好，有一个人的血液沾到袋子上然后就去抓那个袋子，伤口也碰到那里的血液，我的伤口很小而且用力挤压也没有出血来，如果对方有艾滋病，我这样情况会被传染吗？,指导意见：根据你所提供的病史是不可能感染艾滋病的，艾滋病虽然可以通过血液传播而传播，但是血液直接的接触传播是通过输血传播而传播。伤口很小没有血液与血液之间的接触，是不会感染艾滋病的，所以大可以放心。
那怎么样才知道有那个艾滋病？,指导意见：你好，高危行为后一般需要2-4周时间就可以检测出艾滋病HIV抗体。高危行为后2周开始可检测出艾滋病抗体，也就是说2周后就适合做艾滋病抗体检测了。时间越往后，检测的准确性就越高；绝大多数被HIV感染的人在4周后就能够产生足够多的抗体艾滋病窗口期内的检测结果都不是最终的结果。高危后3个月后检测阴性的话就可以排除了。
那怎么样才知道有那个艾滋病？,你好，艾滋病毒是需要专项检测才可以确诊的，在窗口期过后通过专项检测是可以确诊是否感染艾滋病毒的。如有高危行为，建议到疾控中心检测艾滋病抗体进行排查，以便确诊是否感染艾滋病毒，检测是免费保密的，不需要担心害怕
半月前有高危，现在有腹泻一周了咽喉干燥，盗汗乏力，请问是艾滋病吗请医生解释,许多受艾滋病病毒感染的人在潜伏期没有任何自觉症状，但也有一部分人在感染早期可以出现发烧、头晕、无力、咽痛、关节疼痛、皮疹、全身浅表淋巴结肿大等类似“感冒”的症状，有些人还可发生腹泻。这种症状通常持续1―2周后就会消失，此后病人便转入无症状的潜伏期潜伏期病人的血液中有艾滋病病毒，血清艾滋病病毒抗体检查呈阳性反应，这样的人称艾滋病病毒感染者。艾滋病的传播途径一般就是性交血液母婴三种方式。建议您可以六周后到防疫站做个血清检测，要是阴性的就不会感染了。
是不是艾滋病的症状舌头发白有红点拉肚子,指导意见：你好，艾滋病是一种性传播疾病，主要经过性接触的体液传播，血液、母婴也能传播。六周后到防疫站做个血清检测，要是阴性的就不会感染了。
我刚提的我没有得梅毒的症状，为什么检查的梅毒了呢、没有得到自己想要的结果、,你好：梅毒是由梅毒螺旋体引起的慢性全身性传染病，一期梅毒主要表现为硬下疳，发生在不洁性交后2--4周，最初表现为生殖器周围的丘疹或斑块，并出现腹股沟淋巴结肿大，你好：治疗上要早诊断，早治疗，剂量要足，疗程规则，治疗上主要是青霉素制剂治疗，青霉素过敏者可用四环素，红霉素，强力霉素等，你可以试试，
